Tahun,Periode,Provinsi,Pemda,Akun,Anggaran,Realisasi,Persentase
2026,4,Provinsi Sulawesi Tenggara,Kota Bau-bau,Belanja Modal,51385778602.44,707133700,1.38
2026,4,Provinsi Sulawesi Tenggara,Kota Bau-bau,Belanja Lainnya,27171509787.11,134531100,0.50
2026,4,Provinsi Sulawesi Tenggara,Kota Bau-bau,Belanja Subsidi,145000000,94000000,64.83
2026,4,Provinsi Sulawesi Tenggara,Kota Bau-bau,Belanja Hibah,7617125000,0,0.00
2026,4,Provinsi Sulawesi Tenggara,Kota Bau-bau,Belanja Bantuan Sosial,287145000,40531100,14.12
2026,4,Provinsi Sulawesi Tenggara,Kota Bau-bau,Belanja Tidak Terduga,19122239787.11,0,0.00
2026,4,Provinsi Sulawesi Tenggara,Kota Bau-bau,Pembiayaan Daerah,5000000000,0,0.00
2026,4,Provinsi Sulawesi Tenggara,Kota Bau-bau,Penerimaan Pembiayaan Daerah,10000000000,0,0.00
2026,4,Provinsi Sulawesi Tenggara,Kota Bau-bau,Sisa Lebih Perhitungan Anggaran Tahun Sebelumnya,10000000000,0,0.00
2026,4,Provinsi Sulawesi Tenggara,Kota Bau-bau,Pengeluaran Pembiayaan Daerah,5000000000,0,0.00
2026,4,Provinsi Sulawesi Tenggara,Kota Bau-bau,Penyertaan Modal Daerah,5000000000,0,0.00
2026,4,Provinsi Sulawesi Tenggara,Kab. Konawe Selatan,Pendapatan Daerah,1466185093206,180844926762,12.33
2026,4,Provinsi Sulawesi Tenggara,Kab. Konawe Selatan,PAD,161004318566,2438834512,1.51
2026,4,Provinsi Sulawesi Tenggara,Kab. Konawe Selatan,Pajak Daerah,75935000000,2160182512,2.84
2026,4,Provinsi Sulawesi Tenggara,Kab. Konawe Selatan,Retribusi Daerah,6400000000,278652000,4.35
2026,4,Provinsi Sulawesi Tenggara,Kab. Konawe Selatan,Hasil Pengelolaan Kekayaan Daerah yang Dipisahkan,13950783284,0,0.00
2026,4,Provinsi Sulawesi Tenggara,Kab. Konawe Selatan,Lain-Lain PAD yang Sah,64718535282,0,0.00
2026,4,Provinsi Sulawesi Tenggara,Kab. Konawe Selatan,TKDD,1266324282000,174432081181,13.77
2026,4,Provinsi Sulawesi Tenggara,Kab. Konawe Selatan,Pendapatan Transfer Pemerintah Pusat,1266324282000,174432081181,13.77
2026,4,Provinsi Sulawesi Tenggara,Kab. Konawe Selatan,Pendapatan Lainnya,38856492640,3974011069,10.23
2026,4,Provinsi Sulawesi Tenggara,Kab. Konawe Selatan,Pendapatan Transfer Antar Daerah,38856492640,3974011069,10.23
2026,4,Provinsi Sulawesi Tenggara,Kab. Konawe Selatan,Belanja Daerah,1492213415758,213385918973,14.30
2026,4,Provinsi Sulawesi Tenggara,Kab. Konawe Selatan,Belanja Pegawai,672951451232,140367022864,20.86
2026,4,Provinsi Sulawesi Tenggara,Kab. Konawe Selatan,Belanja Pegawai,672951451232,140367022864,20.86
2026,4,Provinsi Sulawesi Tenggara,Kab. Konawe Selatan,Belanja Barang dan Jasa,358263358298,35507079527,9.91
2026,4,Provinsi Sulawesi Tenggara,Kab. Konawe Selatan,Belanja Barang dan Jasa,358263358298,35507079527,9.91
2026,4,Provinsi Sulawesi Tenggara,Kab. Konawe Selatan,Belanja Modal,112011534704,10151751430,9.06
2026,4,Provinsi Sulawesi Tenggara,Kab. Konawe Selatan,Belanja Modal,112011534704,10151751430,9.06
2026,4,Provinsi Sulawesi Tenggara,Kab. Konawe Selatan,Belanja Lainnya,348987071524,27360065152,7.84
2026,4,Provinsi Sulawesi Tenggara,Kab. Konawe Selatan,Belanja Bagi Hasil,2000000000,1331986500,66.60
2026,4,Provinsi Sulawesi Tenggara,Kab. Konawe Selatan,Belanja Bantuan Keuangan,301442154200,14252570800,4.73
2026,4,Provinsi Sulawesi Tenggara,Kab. Konawe Selatan,Belanja Bunga,11270393864,0,0.00
2026,4,Provinsi Sulawesi Tenggara,Kab. Konawe Selatan,Belanja Hibah,24274523460,11775507852,48.51
2026,4,Provinsi Sulawesi Tenggara,Kab. Konawe Selatan,Belanja Tidak Terduga,10000000000,0,0.00
2026,4,Provinsi Sulawesi Tenggara,Kab. Konawe Selatan,Pembiayaan Daerah,26028322552,0,0.00
2026,4,Provinsi Sulawesi Tenggara,Kab. Konawe Selatan,Penerimaan Pembiayaan Daerah,67000000000,0,0.00
2026,4,Provinsi Sulawesi Tenggara,Kab. Konawe Selatan,Sisa Lebih Perhitungan Anggaran Tahun Sebelumnya,67000000000,0,0.00
2026,4,Provinsi Sulawesi Tenggara,Kab. Konawe Selatan,Pengeluaran Pembiayaan Daerah,40971677448,0,0.00
2026,4,Provinsi Sulawesi Tenggara,Kab. Konawe Selatan,Pembayaran Cicilan Pokok Utang yang Jatuh Tempo,40971677448,0,0.00
2026,4,Provinsi Sulawesi Tenggara,Kab. Bombana,Pendapatan Daerah,861395300600,159023872556,18.46
2026,4,Provinsi Sulawesi Tenggara,Kab. Bombana,PAD,78345111600,30750000,0.04
2026,4,Provinsi Sulawesi Tenggara,Kab. Bombana,Pajak Daerah,24015000000,0,0.00
2026,4,Provinsi Sulawesi Tenggara,Kab. Bombana,Retribusi Daerah,35280111600,30750000,0.09
2026,4,Provinsi Sulawesi Tenggara,Kab. Bombana,Hasil Pengelolaan Kekayaan Daerah yang Dipisahkan,15000000000,0,0.00
2026,4,Provinsi Sulawesi Tenggara,Kab. Bombana,Lain-Lain PAD yang Sah,4050000000,0,0.00
2026,4,Provinsi Sulawesi Tenggara,Kab. Bombana,TKDD,744550189000,156989526250,21.09
2026,4,Provinsi Sulawesi Tenggara,Kab. Bombana,Pendapatan Transfer Pemerintah Pusat,744550189000,156989526250,21.09
2026,4,Provinsi Sulawesi Tenggara,Kab. Bombana,Pendapatan Lainnya,38500000000,2003596306,5.20
2026,4,Provinsi Sulawesi Tenggara,Kab. Bombana,Lain-lain Pendapatan Sesuai dengan Ketentuan Peraturan Perundang-Undangan,10000000000,0,0.00
2026,4,Provinsi Sulawesi Tenggara,Kab. Bombana,Pendapatan Transfer Antar Daerah,28500000000,2003596306,7.03
2026,4,Provinsi Sulawesi Tenggara,Kab. Bombana,Belanja Daerah,874167494600,165401765413,18.92
2026,4,Provinsi Sulawesi Tenggara,Kab. Bombana,Belanja Pegawai,504185005207,135237200338,26.82
2026,4,Provinsi Sulawesi Tenggara,Kab. Bombana,Belanja Pegawai,504185005207,135237200338,26.82
2026,4,Provinsi Sulawesi Tenggara,Kab. Bombana,Belanja Barang dan Jasa,184217774189,23992544012,13.02
2026,4,Provinsi Sulawesi Tenggara,Kab. Bombana,Belanja Barang dan Jasa,184217774189,23992544012,13.02
2026,4,Provinsi Sulawesi Tenggara,Kab. Bombana,Belanja Modal,17556799700,1016845430,5.79
2026,4,Provinsi Sulawesi Tenggara,Kab. Bombana,Belanja Modal,17556799700,1016845430,5.79
2026,4,Provinsi Sulawesi Tenggara,Kab. Bombana,Belanja Lainnya,168207915504,5155175633,3.06
2026,4,Provinsi Sulawesi Tenggara,Kab. Bombana,Belanja Bantuan Keuangan,131523370000,4389416333,3.34
2026,4,Provinsi Sulawesi Tenggara,Kab. Bombana,Belanja Hibah,33684545504,0,0.00
2026,4,Provinsi Sulawesi Tenggara,Kab. Bombana,Belanja Tidak Terduga,3000000000,765759300,25.53
2026,4,Provinsi Sulawesi Tenggara,Kab. Bombana,Pembiayaan Daerah,0,0,0
2026,4,Provinsi Sulawesi Tenggara,Kab. Bombana,Penerimaan Pembiayaan Daerah,12772194000,4709576191.49,36.87
2026,4,Provinsi Sulawesi Tenggara,Kab. Bombana,Sisa Lebih Perhitungan Anggaran Tahun Sebelumnya,12772194000,4709576191.49,36.87
2026,4,Provinsi Sulawesi Tenggara,Kab. Wakatobi,Pendapatan Daerah,659997269052,185498096222,28.11
2026,4,Provinsi Sulawesi Tenggara,Kab. Wakatobi,PAD,59574348737,29492824829,49.51
2026,4,Provinsi Sulawesi Tenggara,Kab. Wakatobi,Pajak Daerah,15169579713,3117909602,20.55
2026,4,Provinsi Sulawesi Tenggara,Kab. Wakatobi,Retribusi Daerah,2741910400,451329150,16.46
2026,4,Provinsi Sulawesi Tenggara,Kab. Wakatobi,Hasil Pengelolaan Kekayaan Daerah yang Dipisahkan,19570527935,20769227707,106.13
2026,4,Provinsi Sulawesi Tenggara,Kab. Wakatobi,Lain-Lain PAD yang Sah,22092330689,5154358370,23.33
2026,4,Provinsi Sulawesi Tenggara,Kab. Wakatobi,TKDD,557137953000,153899610450,27.62
2026,4,Provinsi Sulawesi Tenggara,Kab. Wakatobi,Pendapatan Transfer Pemerintah Pusat,557137953000,153899610450,27.62
2026,4,Provinsi Sulawesi Tenggara,Kab. Wakatobi,Pendapatan Lainnya,43284967315,2105660943,4.86
2026,4,Provinsi Sulawesi Tenggara,Kab. Wakatobi,Pendapatan Hibah,22852261000,0,0.00
2026,4,Provinsi Sulawesi Tenggara,Kab. Wakatobi,Lain-lain Pendapatan Sesuai dengan Ketentuan Peraturan Perundang-Undangan,4018278660,694615873,17.29
2026,4,Provinsi Sulawesi Tenggara,Kab. Wakatobi,Pendapatan Transfer Antar Daerah,16414427655,1411045070,8.60
2026,4,Provinsi Sulawesi Tenggara,Kab. Wakatobi,Belanja Daerah,701147002383,153675579515,21.92
2026,4,Provinsi Sulawesi Tenggara,Kab. Wakatobi,Belanja Pegawai,374392583762,105243163073,28.11
2026,4,Provinsi Sulawesi Tenggara,Kab. Wakatobi,Belanja Pegawai,374392583762,105243163073,28.11
2026,4,Provinsi Sulawesi Tenggara,Kab. Wakatobi,Belanja Barang dan Jasa,166431671775,21657776702,13.01
2026,4,Provinsi Sulawesi Tenggara,Kab. Wakatobi,Belanja Barang dan Jasa,166431671775,21657776702,13.01
2026,4,Provinsi Sulawesi Tenggara,Kab. Wakatobi,Belanja Modal,61546959979,1513440600,2.46
2026,4,Provinsi Sulawesi Tenggara,Kab. Wakatobi,Belanja Modal,61546959979,1513440600,2.46
2026,4,Provinsi Sulawesi Tenggara,Kab. Wakatobi,Belanja Lainnya,98775786867,25261199140,25.57
2026,4,Provinsi Sulawesi Tenggara,Kab. Wakatobi,Belanja Bagi Hasil,1791150000,0,0.00
2026,4,Provinsi Sulawesi Tenggara,Kab. Wakatobi,Belanja Bantuan Keuangan,88939863000,22789009140,25.62
2026,4,Provinsi Sulawesi Tenggara,Kab. Wakatobi,Belanja Hibah,7044773867,2472190000,35.09
2026,4,Provinsi Sulawesi Tenggara,Kab. Wakatobi,Belanja Tidak Terduga,1000000000,0,0.00
2026,4,Provinsi Sulawesi Tenggara,Kab. Wakatobi,Pembiayaan Daerah,41149733331,0,0.00
2026,4,Provinsi Sulawesi Tenggara,Kab. Wakatobi,Penerimaan Pembiayaan Daerah,41649733331,0,0.00
2026,4,Provinsi Sulawesi Tenggara,Kab. Wakatobi,Sisa Lebih Perhitungan Anggaran Tahun Sebelumnya,41649733331,0,0.00
2026,4,Provinsi Sulawesi Tenggara,Kab. Wakatobi,Pengeluaran Pembiayaan Daerah,500000000,0,0.00
2026,4,Provinsi Sulawesi Tenggara,Kab. Wakatobi,Penyertaan Modal Daerah,500000000,0,0.00
2026,4,Provinsi Bali,Provinsi Bali,Pendapatan Daerah,6558287553189,1746129434848.9,26.62
2026,4,Provinsi Bali,Provinsi Bali,PAD,4239252167568,1050184524757.9,24.77
2026,4,Provinsi Bali,Provinsi Bali,Pajak Daerah,2836545506313,615880744534,21.71
2026,4,Provinsi Bali,Provinsi Bali,Retribusi Daerah,614927863923,76641340055.69,12.46
2026,4,Provinsi Bali,Provinsi Bali,Hasil Pengelolaan Kekayaan Daerah yang Dipisahkan,196002639326,250628959804.73,127.87
2026,4,Provinsi Bali,Provinsi Bali,Lain-Lain PAD yang Sah,591776158006,107033480363.51,18.09
2026,4,Provinsi Bali,Provinsi Bali,TKDD,1905846624800,614278213026,32.23
2026,4,Provinsi Bali,Provinsi Bali,Pendapatan Transfer Pemerintah Pusat,1905846624800,614278213026,32.23
2026,4,Provinsi Bali,Provinsi Bali,Pendapatan Lainnya,413188760821,81666697065,19.76
2026,4,Provinsi Bali,Provinsi Bali,Pendapatan Hibah,5744244000,0,0.00
2026,4,Provinsi Bali,Provinsi Bali,Pendapatan Transfer Antar Daerah,407444516821,81666697065,20.04
2026,4,Provinsi Bali,Provinsi Bali,Belanja Daerah,7238218010139.9,1167461000910,16.13
2026,4,Provinsi Bali,Provinsi Bali,Belanja Pegawai,2504158248533.9,694098621177,27.72
2026,4,Provinsi Bali,Provinsi Bali,Belanja Pegawai,2504158248533.9,694098621177,27.72
2026,4,Provinsi Bali,Provinsi Bali,Belanja Barang dan Jasa,1655238865128,178415634071.64,10.78
2026,4,Provinsi Bali,Provinsi Bali,Belanja Barang dan Jasa,1655238865128,178415634071.64,10.78
2026,4,Provinsi Bali,Provinsi Bali,Belanja Modal,806239012204,27831234797.4,3.45
2026,4,Provinsi Bali,Provinsi Bali,Belanja Modal,806239012204,27831234797.4,3.45
2026,4,Provinsi Bali,Provinsi Bali,Belanja Lainnya,2272581884274,267115510864,11.75
2026,4,Provinsi Bali,Provinsi Bali,Belanja Bagi Hasil,685182860719,38668746309,5.64
2026,4,Provinsi Bali,Provinsi Bali,Belanja Bantuan Keuangan,408069478419,15748978140,3.86
2026,4,Provinsi Bali,Provinsi Bali,Belanja Subsidi,5000000000,0,0.00
2026,4,Provinsi Bali,Provinsi Bali,Belanja Hibah,1124179545136,206971786415,18.41
2026,4,Provinsi Bali,Provinsi Bali,Belanja Bantuan Sosial,150000000,0,0.00
2026,4,Provinsi Bali,Provinsi Bali,Belanja Tidak Terduga,50000000000,5726000000,11.45
2026,4,Provinsi Bali,Provinsi Bali,Pembiayaan Daerah,679930456950.94,31719116405.26,4.67
2026,4,Provinsi Bali,Provinsi Bali,Penerimaan Pembiayaan Daerah,1423395265038.9,712874049101.26,50.08
2026,4,Provinsi Bali,Provinsi Bali,Sisa Lebih Perhitungan Anggaran Tahun Sebelumnya,1423395265038.9,712874049101.26,50.08
2026,4,Provinsi Bali,Provinsi Bali,Pengeluaran Pembiayaan Daerah,743464808088,681154932696,91.62
2026,4,Provinsi Bali,Provinsi Bali,Penyertaan Modal Daerah,500000000000,600000000000,120.00
2026,4,Provinsi Bali,Provinsi Bali,Pengeluaran Pembiayaan Lainnya Sesuai dengan Ketentuan Peraturan Perundang-Undangan,243464808088,81154932696,33.33
2026,4,Provinsi Bali,Kab. Badung,Pendapatan Daerah,10334682373631,2541245384799.5,24.59
2026,4,Provinsi Bali,Kab. Badung,PAD,9532063310896,2448134317808.5,25.68
2026,4,Provinsi Bali,Kab. Badung,Pajak Daerah,8735047780251,2017693745738.4,23.10
2026,4,Provinsi Bali,Kab. Badung,Retribusi Daerah,426667086081,48065728659.14,11.27
2026,4,Provinsi Bali,Kab. Badung,Hasil Pengelolaan Kekayaan Daerah yang Dipisahkan,297228135220,363002926699.92,122.13
2026,4,Provinsi Bali,Kab. Badung,Lain-Lain PAD yang Sah,73120309344,19371916711,26.49
2026,4,Provinsi Bali,Kab. Badung,TKDD,709004634000,93111066991,13.13
2026,4,Provinsi Bali,Kab. Badung,Pendapatan Transfer Pemerintah Pusat,709004634000,93111066991,13.13
2026,4,Provinsi Bali,Kab. Badung,Pendapatan Lainnya,93614428735,0,0.00
2026,4,Provinsi Bali,Kab. Badung,Pendapatan Transfer Antar Daerah,93614428735,0,0.00
2026,4,Provinsi Bali,Kab. Badung,Belanja Daerah,11527161011547,1757148962706,15.24
2026,4,Provinsi Bali,Kab. Badung,Belanja Pegawai,2933190630015,761278873838,25.95
2026,4,Provinsi Bali,Kab. Badung,Belanja Pegawai,2933190630015,761278873838,25.95
2026,4,Provinsi Bali,Kab. Badung,Belanja Barang dan Jasa,2102362144706,225808668279,10.74
2026,4,Provinsi Bali,Kab. Badung,Belanja Barang dan Jasa,2102362144706,225808668279,10.74
2026,4,Provinsi Bali,Kab. Badung,Belanja Modal,3489537968784,416359276838,11.93
2026,4,Provinsi Bali,Kab. Badung,Belanja Modal,3489537968784,416359276838,11.93
2026,4,Provinsi Bali,Kab. Badung,Belanja Lainnya,3002070268042,353702143751,11.78
2026,4,Provinsi Bali,Kab. Badung,Belanja Bagi Hasil,1009879445675,135433120518,13.41
2026,4,Provinsi Bali,Kab. Badung,Belanja Bantuan Keuangan,818938855698,110596794762,13.50
2026,4,Provinsi Bali,Kab. Badung,Belanja Bunga,139605956250,2046935121,1.47
2026,4,Provinsi Bali,Kab. Badung,Belanja Subsidi,6628430857,1067740373,16.11
2026,4,Provinsi Bali,Kab. Badung,Belanja Hibah,679611088914,81345052977,11.97
2026,4,Provinsi Bali,Kab. Badung,Belanja Bantuan Sosial,245982500000,20706000000,8.42
2026,4,Provinsi Bali,Kab. Badung,Belanja Tidak Terduga,101423990648,2506500000,2.47
2026,4,Provinsi Bali,Kab. Badung,Pembiayaan Daerah,1192478637916,0,0.00
2026,4,Provinsi Bali,Kab. Badung,Penerimaan Pembiayaan Daerah,1771573876012,0,0.00
2026,4,Provinsi Bali,Kab. Badung,Sisa Lebih Perhitungan Anggaran Tahun Sebelumnya,391073876012,0,0.00
2026,4,Provinsi Bali,Kab. Badung,Penerimaan Pembiayaan Lainnya Sesuai dengan Ketentuan Peraturan Perundang-Undangan,1380500000000,0,0.00
2026,4,Provinsi Bali,Kab. Badung,Pengeluaran Pembiayaan Daerah,579095238096,300000000000,51.80
2026,4,Provinsi Bali,Kab. Badung,Penyertaan Modal Daerah,300000000000,300000000000,100.00
2026,4,Provinsi Bali,Kab. Badung,Pengeluaran Pembiayaan Lainnya Sesuai dengan Ketentuan Peraturan Perundang-Undangan,279095238096,0,0.00
2026,4,Provinsi Bali,Kab. Bangli,Pendapatan Daerah,1273193121738,152927488894.78,12.01
2026,4,Provinsi Bali,Kab. Bangli,PAD,298623393000,36419065535.78,12.20
2026,4,Provinsi Bali,Kab. Bangli,Pajak Daerah,99371230000,20707059697.2,20.84
2026,4,Provinsi Bali,Kab. Bangli,Retribusi Daerah,188115317000,11007197955,5.85
2026,4,Provinsi Bali,Kab. Bangli,Hasil Pengelolaan Kekayaan Daerah yang Dipisahkan,6294152000,4185852167.31,66.50
2026,4,Provinsi Bali,Kab. Bangli,Lain-Lain PAD yang Sah,4842694000,518955716.27,10.72
2026,4,Provinsi Bali,Kab. Bangli,TKDD,793655436000,111984339761,14.11
2026,4,Provinsi Bali,Kab. Bangli,Pendapatan Transfer Pemerintah Pusat,793655436000,111984339761,14.11
2026,4,Provinsi Bali,Kab. Bangli,Pendapatan Lainnya,180914292738,4524083598,2.50
2026,4,Provinsi Bali,Kab. Bangli,Pendapatan Transfer Antar Daerah,180914292738,4524083598,2.50
2026,4,Provinsi Bali,Kab. Bangli,Belanja Daerah,1273693121738,172770618345,13.56
2026,4,Provinsi Bali,Kab. Bangli,Belanja Pegawai,556366072501,126589153375,22.75
2026,4,Provinsi Bali,Kab. Bangli,Belanja Pegawai,556366072501,126589153375,22.75
2026,4,Provinsi Bali,Kab. Bangli,Belanja Barang dan Jasa,383183414707,25963286971,6.78
2026,4,Provinsi Bali,Kab. Bangli,Belanja Barang dan Jasa,383183414707,25963286971,6.78
2026,4,Provinsi Bali,Kab. Bangli,Belanja Modal,138568103535,243290457,0.18
2026,4,Provinsi Bali,Kab. Bangli,Belanja Modal,138568103535,243290457,0.18
2026,4,Provinsi Bali,Kab. Bangli,Belanja Lainnya,195575530995,19974887542,10.21
2026,4,Provinsi Bali,Kab. Bangli,Belanja Bagi Hasil,16837975000,882778736,5.24
2026,4,Provinsi Bali,Kab. Bangli,Belanja Bantuan Keuangan,132430473000,15934685400,12.03
2026,4,Provinsi Bali,Kab. Bangli,Belanja Bunga,1071043063,0,0.00
2026,4,Provinsi Bali,Kab. Bangli,Belanja Hibah,43925614932,3157423406,7.19
2026,4,Provinsi Bali,Kab. Bangli,Belanja Bantuan Sosial,310425000,0,0.00
2026,4,Provinsi Bali,Kab. Bangli,Belanja Tidak Terduga,1000000000,0,0.00
2026,4,Provinsi Bali,Kab. Bangli,Pembiayaan Daerah,500000000,0,0.00
2026,4,Provinsi Bali,Kab. Bangli,Penerimaan Pembiayaan Daerah,15000000000,0,0.00
2026,4,Provinsi Bali,Kab. Bangli,Sisa Lebih Perhitungan Anggaran Tahun Sebelumnya,15000000000,0,0.00
2026,4,Provinsi Bali,Kab. Bangli,Pengeluaran Pembiayaan Daerah,14500000000,0,0.00
2026,4,Provinsi Bali,Kab. Bangli,Penyertaan Modal Daerah,2000000000,0,0.00
2026,4,Provinsi Bali,Kab. Bangli,Pengeluaran Pembiayaan Lainnya Sesuai dengan Ketentuan Peraturan Perundang-Undangan,12500000000,0,0.00
2026,4,Provinsi Bali,Kab. Buleleng,Pendapatan Daerah,2601107403301,602797027000.19,23.17
2026,4,Provinsi Bali,Kab. Buleleng,PAD,823485441325,138416030813.19,16.81
2026,4,Provinsi Bali,Kab. Buleleng,Pajak Daerah,449756966325,96927160155.52,21.55
2026,4,Provinsi Bali,Kab. Buleleng,Retribusi Daerah,316814475000,14559163570.22,4.60
2026,4,Provinsi Bali,Kab. Buleleng,Hasil Pengelolaan Kekayaan Daerah yang Dipisahkan,43925000000,24624187336.31,56.06
2026,4,Provinsi Bali,Kab. Buleleng,Lain-Lain PAD yang Sah,12989000000,2305519751.14,17.75
2026,4,Provinsi Bali,Kab. Buleleng,TKDD,1519933972000,457199495010,30.08
2026,4,Provinsi Bali,Kab. Buleleng,Pendapatan Transfer Pemerintah Pusat,1519933972000,457199495010,30.08
2026,4,Provinsi Bali,Kab. Buleleng,Pendapatan Lainnya,257687989976,7181501177,2.79
2026,4,Provinsi Bali,Kab. Buleleng,Pendapatan Transfer Antar Daerah,257687989976,7181501177,2.79
2026,4,Provinsi Bali,Kab. Buleleng,Belanja Daerah,2873999442201,583303911759.54,20.30
2026,4,Provinsi Bali,Kab. Buleleng,Belanja Pegawai,1339653209176,418649893154,31.25
2026,4,Provinsi Bali,Kab. Buleleng,Belanja Pegawai,1339653209176,418649893154,31.25
2026,4,Provinsi Bali,Kab. Buleleng,Belanja Barang dan Jasa,668700354762.42,79641717397.54,11.91
2026,4,Provinsi Bali,Kab. Buleleng,Belanja Barang dan Jasa,668700354762.42,79641717397.54,11.91
2026,4,Provinsi Bali,Kab. Buleleng,Belanja Modal,448293059630.58,984554017,0.22
2026,4,Provinsi Bali,Kab. Buleleng,Belanja Modal,448293059630.58,984554017,0.22
2026,4,Provinsi Bali,Kab. Buleleng,Belanja Lainnya,417352818632,84027747191,20.13
2026,4,Provinsi Bali,Kab. Buleleng,Belanja Bagi Hasil,48449500000,0,0.00
2026,4,Provinsi Bali,Kab. Buleleng,Belanja Bantuan Keuangan,226980779600,46408349160,20.45
2026,4,Provinsi Bali,Kab. Buleleng,Belanja Hibah,128304000500,33873210000,26.40
2026,4,Provinsi Bali,Kab. Buleleng,Belanja Bantuan Sosial,8618538532,0,0.00
2026,4,Provinsi Bali,Kab. Buleleng,Belanja Tidak Terduga,5000000000,3746188031,74.92
2026,4,Provinsi Bali,Kab. Buleleng,Pembiayaan Daerah,272892038900,0,0.00
2026,4,Provinsi Bali,Kab. Buleleng,Penerimaan Pembiayaan Daerah,303792038900,0,0.00
2026,4,Provinsi Bali,Kab. Buleleng,Sisa Lebih Perhitungan Anggaran Tahun Sebelumnya,103792038900,0,0.00
2026,4,Provinsi Bali,Kab. Buleleng,Penerimaan Pembiayaan Lainnya Sesuai dengan Ketentuan Peraturan Perundang-Undangan,200000000000,0,0.00
2026,4,Provinsi Bali,Kab. Buleleng,Pengeluaran Pembiayaan Daerah,30900000000,0,0.00
2026,4,Provinsi Bali,Kab. Buleleng,Penyertaan Modal Daerah,30900000000,0,0.00
2026,4,Provinsi Bali,Kab. Gianyar,Pendapatan Daerah,3408202693188,473073198814.83,13.88
2026,4,Provinsi Bali,Kab. Gianyar,PAD,2397402781356,308297341212.83,12.86
2026,4,Provinsi Bali,Kab. Gianyar,Pajak Daerah,1785755522117,224560830372.83,12.58
2026,4,Provinsi Bali,Kab. Gianyar,Retribusi Daerah,533261782173,30024198969.75,5.63
2026,4,Provinsi Bali,Kab. Gianyar,Hasil Pengelolaan Kekayaan Daerah yang Dipisahkan,66880902375,48825273986.71,73.00
2026,4,Provinsi Bali,Kab. Gianyar,Lain-Lain PAD yang Sah,11504574691,4887037883.54,42.48
2026,4,Provinsi Bali,Kab. Gianyar,TKDD,885888031000,164775857602,18.60
2026,4,Provinsi Bali,Kab. Gianyar,Pendapatan Transfer Pemerintah Pusat,885888031000,164775857602,18.60
2026,4,Provinsi Bali,Kab. Gianyar,Pendapatan Lainnya,124911880832,0,0.00
2026,4,Provinsi Bali,Kab. Gianyar,Pendapatan Transfer Antar Daerah,124911880832,0,0.00
2026,4,Provinsi Bali,Kab. Gianyar,Belanja Daerah,4388324219956,645678566040.8,14.71
2026,4,Provinsi Bali,Kab. Gianyar,Belanja Pegawai,1192168151960,287112065928,24.08
2026,4,Provinsi Bali,Kab. Gianyar,Belanja Pegawai,1192168151960,287112065928,24.08
2026,4,Provinsi Bali,Kab. Gianyar,Belanja Barang dan Jasa,946258862250,81424179900,8.60
2026,4,Provinsi Bali,Kab. Gianyar,Belanja Barang dan Jasa,946258862250,81424179900,8.60
2026,4,Provinsi Bali,Kab. Gianyar,Belanja Modal,1582897007243,182404849851.8,11.52
2026,4,Provinsi Bali,Kab. Gianyar,Belanja Modal,1582897007243,182404849851.8,11.52
2026,4,Provinsi Bali,Kab. Gianyar,Belanja Lainnya,667000198503,94737470361,14.20
2026,4,Provinsi Bali,Kab. Gianyar,Belanja Bagi Hasil,214833259957,39248794981,18.27
2026,4,Provinsi Bali,Kab. Gianyar,Belanja Bantuan Keuangan,196861155181,20020000000,10.17
2026,4,Provinsi Bali,Kab. Gianyar,Belanja Bunga,11055171180,138707410,1.25
2026,4,Provinsi Bali,Kab. Gianyar,Belanja Hibah,227349220297,31710233970,13.95
2026,4,Provinsi Bali,Kab. Gianyar,Belanja Bantuan Sosial,7845200000,0,0.00
2026,4,Provinsi Bali,Kab. Gianyar,Belanja Tidak Terduga,9056191888,3619734000,39.97
2026,4,Provinsi Bali,Kab. Gianyar,Pembiayaan Daerah,980121526768,0,0.00
2026,4,Provinsi Bali,Kab. Gianyar,Penerimaan Pembiayaan Daerah,1115709678844,0,0.00
2026,4,Provinsi Bali,Kab. Gianyar,Sisa Lebih Perhitungan Anggaran Tahun Sebelumnya,132069278844,0,0.00
2026,4,Provinsi Bali,Kab. Gianyar,Penerimaan Pembiayaan Lainnya Sesuai dengan Ketentuan Peraturan Perundang-Undangan,983640400000,0,0.00
2026,4,Provinsi Bali,Kab. Gianyar,Pengeluaran Pembiayaan Daerah,135588152076,0,0.00
2026,4,Provinsi Bali,Kab. Gianyar,Penyertaan Modal Daerah,60000000000,0,0.00
2026,4,Provinsi Bali,Kab. Gianyar,Pembayaran Cicilan Pokok Utang yang Jatuh Tempo,75588152076,0,0.00
2026,4,Provinsi Bali,Kab. Jembrana,Pendapatan Daerah,1133816544916,109593427793.52,9.67
2026,4,Provinsi Bali,Kab. Jembrana,PAD,264895365366,44481933742.52,16.79
2026,4,Provinsi Bali,Kab. Jembrana,Pajak Daerah,114473619051,21790637515,19.04
2026,4,Provinsi Bali,Kab. Jembrana,Retribusi Daerah,132350210757,10691261010.54,8.08
2026,4,Provinsi Bali,Kab. Jembrana,Hasil Pengelolaan Kekayaan Daerah yang Dipisahkan,11576053599,11428370747.48,98.72
2026,4,Provinsi Bali,Kab. Jembrana,Lain-Lain PAD yang Sah,6495481959,571664469.5,8.80
2026,4,Provinsi Bali,Kab. Jembrana,TKDD,711131467000,60161748989,8.46
