Tahun,Provinsi,Pemda,Akun,Anggaran,Realisasi,Persentase
2026,Provinsi Aceh,Kab. Aceh Barat Daya,DBH SDA Minerba - Royalti,"8,42 M","2,70 M",32.11
2026,Provinsi Aceh,Kab. Aceh Barat Daya,DBH SDA Minyak Bumi 15%,"0,09 M","0,06 M",68.91
2026,Provinsi Aceh,Kab. Aceh Barat Daya,DBH SDA Panas Bumi - Iuran Tetap,"0,01 M","0,01 M",100.00
2026,Provinsi Aceh,Kab. Aceh Barat Daya,DBH SDA Perikanan,"0,31 M","0,08 M",25.00
2026,Provinsi Aceh,Kab. Aceh Barat Daya,Dana Alokasi Umum,"493,31 M","158,28 M",32.08
2026,Provinsi Aceh,Kab. Aceh Barat Daya,Dana Alokasi Umum,"474,83 M","158,28 M",33.33
2026,Provinsi Aceh,Kab. Aceh Barat Daya,Dana Alokasi Umum Bidang Kesehatan,"10,17 M","0,00 M",0.00
2026,Provinsi Aceh,Kab. Aceh Barat Daya,Dana Alokasi Umum Bidang Pendidikan,"8,32 M","0,00 M",0.00
2026,Provinsi Aceh,Kab. Aceh Barat Daya,Dana Alokasi Khusus Fisik,"8,90 M","0,00 M",0.00
2026,Provinsi Aceh,Kab. Aceh Barat Daya,Dana Alokasi Khusus Penugasan,"8,90 M","0,00 M",0.00
2026,Provinsi Aceh,Kab. Aceh Barat Daya,Dana Alokasi Khusus Nonfisik,"91,49 M","31,15 M",34.04
2026,Provinsi Aceh,Kab. Aceh Barat Daya,Dana Bantuan Operasional Keluarga Berencana,"1,88 M","0,94 M",50.00
2026,Provinsi Aceh,Kab. Aceh Barat Daya,Dana Bantuan Operasional Kesehatan,"13,63 M","5,14 M",37.71
2026,Provinsi Aceh,Kab. Aceh Barat Daya,Dana Bantuan Operasional Penyelenggaraan (BOP) Pendidikan Kesetaraan,"0,54 M","0,23 M",41.67
2026,Provinsi Aceh,Kab. Aceh Barat Daya,Dana Bantuan Operasional Penyelenggaraan - Pendidikan Anak Usia Dini,"3,97 M","1,93 M",48.62
2026,Provinsi Aceh,Kab. Aceh Barat Daya,Dana Bantuan Operasional Sekolah,"18,83 M","9,21 M",48.91
2026,Provinsi Aceh,Kab. Aceh Barat Daya,Dana Tambahan Penghasilan Guru ASN Daerah,"0,07 M","0,01 M",9.47
2026,Provinsi Aceh,Kab. Aceh Barat Daya,Dana Tunjangan Profesi Guru ASN Daerah,"52,58 M","13,69 M",26.05
2026,Provinsi Aceh,Kab. Aceh Barat Daya,DANA DESA,"42,74 M","0,00 M",0.00
2026,Provinsi Aceh,Kab. Aceh Barat Daya,Dana Desa,"42,74 M","0,00 M",0.00
2026,Provinsi Aceh,Kab. Aceh Barat Daya,Dana Desa,"42,74 M","0,00 M",0.00
2026,Provinsi Aceh,Kab. Aceh Barat Daya,TOTAL TKDD,"653,55 M","195,99 M",29.99
2026,Provinsi Aceh,Kab. Aceh Jaya,TRANSFER KE DAERAH,"587,41 M","151,89 M",25.86
2026,Provinsi Aceh,Kab. Aceh Jaya,Dana Bagi Hasil,"21,40 M","7,80 M",36.43
2026,Provinsi Aceh,Kab. Aceh Jaya,Dana Bagi Hasil Perkebunan Sawit,"1,28 M","0,00 M",0.00
2026,Provinsi Aceh,Kab. Aceh Jaya,DBH Cukai Hasil Tembakau,"0,11 M","0,09 M",87.64
2026,Provinsi Aceh,Kab. Aceh Jaya,DBH PBB Bagian Daerah untuk Kabupaten/Kota,"3,09 M","1,30 M",41.98
2026,Provinsi Aceh,Kab. Aceh Jaya,DBH PPh Pasal 21,"4,15 M","2,14 M",51.42
2026,Provinsi Aceh,Kab. Aceh Jaya,DBH PPh Pasal 25/29 OP,"0,11 M","0,01 M",12.29
2026,Provinsi Aceh,Kab. Aceh Jaya,DBH SDA Gas Bumi 30%,"0,36 M","0,09 M",25.17
2026,Provinsi Aceh,Kab. Aceh Jaya,DBH SDA Kehutanan - PSDH,"0,03 M","0,02 M",63.67
2026,Provinsi Aceh,Kab. Aceh Jaya,DBH SDA Minerba - Iuran Tetap,"0,61 M","0,10 M",16.54
2026,Provinsi Aceh,Kab. Aceh Jaya,DBH SDA Minerba - Royalti,"10,77 M","3,58 M",33.21
2026,Provinsi Aceh,Kab. Aceh Jaya,DBH SDA Minyak Bumi 15%,"0,11 M","0,03 M",30.18
2026,Provinsi Aceh,Kab. Aceh Jaya,DBH SDA Panas Bumi - Iuran Tetap,"0,06 M","0,04 M",64.24
2026,Provinsi Aceh,Kab. Aceh Jaya,DBH SDA Perikanan,"0,72 M","0,40 M",55.75
2026,Provinsi Aceh,Kab. Aceh Jaya,Dana Alokasi Umum,"432,01 M","112,73 M",26.09
2026,Provinsi Aceh,Kab. Aceh Jaya,Dana Alokasi Umum,"420,74 M","112,73 M",26.79
2026,Provinsi Aceh,Kab. Aceh Jaya,Dana Alokasi Umum Bidang Kesehatan,"7,72 M","0,00 M",0.00
2026,Provinsi Aceh,Kab. Aceh Jaya,Dana Alokasi Umum Bidang Pendidikan,"3,55 M","0,00 M",0.00
2026,Provinsi Aceh,Kab. Aceh Jaya,Dana Alokasi Khusus Fisik,"37,61 M","0,00 M",0.00
2026,Provinsi Aceh,Kab. Aceh Jaya,Dana Alokasi Khusus Penugasan,"37,61 M","0,00 M",0.00
2026,Provinsi Aceh,Kab. Aceh Jaya,Dana Alokasi Khusus Nonfisik,"96,38 M","31,36 M",32.54
2026,Provinsi Aceh,Kab. Aceh Jaya,Dana Bantuan Operasional Keluarga Berencana,"1,89 M","0,94 M",50.00
2026,Provinsi Aceh,Kab. Aceh Jaya,Dana Bantuan Operasional Kesehatan,"14,38 M","5,80 M",40.36
2026,Provinsi Aceh,Kab. Aceh Jaya,Dana Bantuan Operasional Penyelenggaraan (BOP) Pendidikan Kesetaraan,"4,08 M","1,93 M",47.20
2026,Provinsi Aceh,Kab. Aceh Jaya,Dana Bantuan Operasional Penyelenggaraan - Pendidikan Anak Usia Dini,"3,26 M","1,52 M",46.68
2026,Provinsi Aceh,Kab. Aceh Jaya,Dana Bantuan Operasional Sekolah,"13,90 M","6,69 M",48.13
2026,Provinsi Aceh,Kab. Aceh Jaya,Dana Bantuan Pengembangan Program (BPP) Perpustakaan Daerah,"0,40 M","0,20 M",50.00
2026,Provinsi Aceh,Kab. Aceh Jaya,Dana Tambahan Penghasilan Guru ASN Daerah,"0,02 M","0,01 M",41.67
2026,Provinsi Aceh,Kab. Aceh Jaya,Dana Tunjangan Khusus Guru ASN Daerah,"1,88 M","0,53 M",28.32
2026,Provinsi Aceh,Kab. Aceh Jaya,Dana Tunjangan Profesi Guru ASN Daerah,"56,58 M","13,74 M",24.28
2026,Provinsi Aceh,Kab. Aceh Jaya,DANA DESA,"46,55 M","16,25 M",34.90
2026,Provinsi Aceh,Kab. Aceh Jaya,Dana Desa,"46,55 M","16,25 M",34.90
2026,Provinsi Aceh,Kab. Aceh Jaya,Dana Desa,"46,55 M","16,25 M",34.90
2026,Provinsi Aceh,Kab. Aceh Jaya,TOTAL TKDD,"633,96 M","168,13 M",26.52
2026,Provinsi Aceh,Kab. Nagan Raya,TRANSFER KE DAERAH,"768,73 M","244,62 M",31.82
2026,Provinsi Aceh,Kab. Nagan Raya,Dana Bagi Hasil,"52,20 M","18,21 M",34.88
2026,Provinsi Aceh,Kab. Nagan Raya,Dana Bagi Hasil Perkebunan Sawit,"2,52 M","0,00 M",0.00
2026,Provinsi Aceh,Kab. Nagan Raya,DBH Cukai Hasil Tembakau,"0,11 M","0,14 M",123.12
2026,Provinsi Aceh,Kab. Nagan Raya,DBH PBB Bagian Daerah untuk Kabupaten/Kota,"15,66 M","5,10 M",32.54
2026,Provinsi Aceh,Kab. Nagan Raya,DBH PPh Pasal 21,"7,74 M","1,79 M",23.15
2026,Provinsi Aceh,Kab. Nagan Raya,DBH PPh Pasal 25/29 OP,"0,26 M","0,06 M",24.16
2026,Provinsi Aceh,Kab. Nagan Raya,DBH SDA Gas Bumi 30%,"0,29 M","0,19 M",65.97
2026,Provinsi Aceh,Kab. Nagan Raya,DBH SDA Kehutanan - PSDH,"0,02 M","0,02 M",100.00
2026,Provinsi Aceh,Kab. Nagan Raya,DBH SDA Minerba - Iuran Tetap,"0,09 M","0,02 M",25.00
2026,Provinsi Aceh,Kab. Nagan Raya,DBH SDA Minerba - Royalti,"25,06 M","10,72 M",42.79
2026,Provinsi Aceh,Kab. Nagan Raya,DBH SDA Minyak Bumi 15%,"0,09 M","0,06 M",69.25
2026,Provinsi Aceh,Kab. Nagan Raya,DBH SDA Panas Bumi - Iuran Tetap,"0,01 M","0,01 M",99.26
2026,Provinsi Aceh,Kab. Nagan Raya,DBH SDA Perikanan,"0,34 M","0,09 M",25.00
2026,Provinsi Aceh,Kab. Nagan Raya,Dana Alokasi Umum,"561,06 M","184,27 M",32.84
2026,Provinsi Aceh,Kab. Nagan Raya,Dana Alokasi Umum,"540,46 M","180,15 M",33.33
2026,Provinsi Aceh,Kab. Nagan Raya,Dana Alokasi Umum Bidang Kesehatan,"11,45 M","2,29 M",20.00
2026,Provinsi Aceh,Kab. Nagan Raya,Dana Alokasi Umum Bidang Pendidikan,"9,14 M","1,83 M",20.00
2026,Provinsi Aceh,Kab. Nagan Raya,Dana Alokasi Khusus Fisik,"30,33 M","0,00 M",0.00
2026,Provinsi Aceh,Kab. Nagan Raya,Dana Alokasi Khusus Penugasan,"30,33 M","0,00 M",0.00
2026,Provinsi Aceh,Kab. Nagan Raya,Dana Alokasi Khusus Nonfisik,"125,15 M","42,14 M",33.67
2026,Provinsi Aceh,Kab. Nagan Raya,Dana Bantuan Operasional Keluarga Berencana,"2,69 M","1,34 M",50.00
2026,Provinsi Aceh,Kab. Nagan Raya,Dana Bantuan Operasional Kesehatan,"20,87 M","7,78 M",37.25
2026,Provinsi Aceh,Kab. Nagan Raya,Dana Bantuan Operasional Penyelenggaraan (BOP) Pendidikan Kesetaraan,"1,17 M","0,54 M",46.15
2026,Provinsi Aceh,Kab. Nagan Raya,Dana Bantuan Operasional Penyelenggaraan - Pendidikan Anak Usia Dini,"3,52 M","1,62 M",46.19
2026,Provinsi Aceh,Kab. Nagan Raya,Dana Bantuan Operasional Sekolah,"25,38 M","12,34 M",48.63
2026,Provinsi Aceh,Kab. Nagan Raya,Dana Bantuan Pengembangan Program (BPP) Perpustakaan Daerah,"0,40 M","0,20 M",50.00
2026,Provinsi Aceh,Kab. Nagan Raya,Dana Pelayanan Perlindungan Perempuan dan Anak,"0,41 M","0,20 M",50.00
2026,Provinsi Aceh,Kab. Nagan Raya,Dana Tambahan Penghasilan Guru ASN Daerah,"0,05 M","0,02 M",29.41
2026,Provinsi Aceh,Kab. Nagan Raya,Dana Tunjangan Khusus Guru ASN Daerah,"2,00 M","0,49 M",24.43
2026,Provinsi Aceh,Kab. Nagan Raya,Dana Tunjangan Profesi Guru ASN Daerah,"68,66 M","17,61 M",25.64
2026,Provinsi Aceh,Kab. Nagan Raya,DANA DESA,"60,74 M","25,72 M",42.34
2026,Provinsi Aceh,Kab. Nagan Raya,Dana Desa,"60,74 M","25,72 M",42.34
2026,Provinsi Aceh,Kab. Nagan Raya,Dana Desa,"60,74 M","25,72 M",42.34
2026,Provinsi Aceh,Kab. Nagan Raya,TOTAL TKDD,"829,47 M","270,34 M",32.59
2026,Provinsi Aceh,Kab. Aceh Tamiang,TRANSFER KE DAERAH,"827,03 M","271,90 M",32.88
2026,Provinsi Aceh,Kab. Aceh Tamiang,Dana Bagi Hasil,"70,72 M","25,02 M",35.38
2026,Provinsi Aceh,Kab. Aceh Tamiang,Dana Bagi Hasil Perkebunan Sawit,"2,39 M","1,19 M",50.00
2026,Provinsi Aceh,Kab. Aceh Tamiang,DBH Cukai Hasil Tembakau,"0,01 M","0,05 M",367.07
2026,Provinsi Aceh,Kab. Aceh Tamiang,DBH PBB Bagian Daerah untuk Kabupaten/Kota,"59,38 M","19,35 M",32.59
2026,Provinsi Aceh,Kab. Aceh Tamiang,DBH PPh Pasal 21,"5,91 M","3,09 M",52.33
2026,Provinsi Aceh,Kab. Aceh Tamiang,DBH PPh Pasal 25/29 OP,"0,33 M","0,22 M",66.70
2026,Provinsi Aceh,Kab. Aceh Tamiang,DBH SDA Gas Bumi 30%,"0,30 M","0,07 M",25.00
2026,Provinsi Aceh,Kab. Aceh Tamiang,DBH SDA Kehutanan - PSDH,"0,01 M","0,01 M",100.00
2026,Provinsi Aceh,Kab. Aceh Tamiang,DBH SDA Minerba - Iuran Tetap,"0,01 M","0,01 M",57.34
2026,Provinsi Aceh,Kab. Aceh Tamiang,DBH SDA Minerba - Royalti,"1,95 M","0,91 M",46.81
2026,Provinsi Aceh,Kab. Aceh Tamiang,DBH SDA Minyak Bumi 15%,"0,12 M","0,03 M",25.00
2026,Provinsi Aceh,Kab. Aceh Tamiang,DBH SDA Panas Bumi - Iuran Tetap,"0,01 M","0,01 M",100.00
2026,Provinsi Aceh,Kab. Aceh Tamiang,DBH SDA Perikanan,"0,31 M","0,08 M",25.00
2026,Provinsi Aceh,Kab. Aceh Tamiang,Dana Alokasi Umum,"588,08 M","193,58 M",32.92
2026,Provinsi Aceh,Kab. Aceh Tamiang,Dana Alokasi Umum,"569,75 M","189,92 M",33.33
2026,Provinsi Aceh,Kab. Aceh Tamiang,Dana Alokasi Umum Bidang Kesehatan,"13,36 M","2,67 M",20.00
2026,Provinsi Aceh,Kab. Aceh Tamiang,Dana Alokasi Umum Bidang Pendidikan,"4,97 M","0,99 M",20.00
2026,Provinsi Aceh,Kab. Aceh Tamiang,Dana Alokasi Khusus Fisik,"11,52 M","0,00 M",0.00
2026,Provinsi Aceh,Kab. Aceh Tamiang,Dana Alokasi Khusus Penugasan,"11,52 M","0,00 M",0.00
2026,Provinsi Aceh,Kab. Aceh Tamiang,Dana Alokasi Khusus Nonfisik,"156,71 M","53,30 M",34.01
2026,Provinsi Aceh,Kab. Aceh Tamiang,Dana Bantuan Operasional Keluarga Berencana,"2,93 M","1,47 M",50.00
2026,Provinsi Aceh,Kab. Aceh Tamiang,Dana Bantuan Operasional Kesehatan,"16,30 M","6,27 M",38.48
2026,Provinsi Aceh,Kab. Aceh Tamiang,Dana Bantuan Operasional Penyelenggaraan (BOP) Pendidikan Kesetaraan,"1,43 M","0,62 M",43.52
2026,Provinsi Aceh,Kab. Aceh Tamiang,Dana Bantuan Operasional Penyelenggaraan - Pendidikan Anak Usia Dini,"3,15 M","1,48 M",46.98
2026,Provinsi Aceh,Kab. Aceh Tamiang,Dana Bantuan Operasional Sekolah,"38,75 M","19,05 M",49.16
2026,Provinsi Aceh,Kab. Aceh Tamiang,Dana Bantuan Pengembangan Program (BPP) Perpustakaan Daerah,"0,50 M","0,25 M",50.00
2026,Provinsi Aceh,Kab. Aceh Tamiang,Dana Tambahan Penghasilan Guru ASN Daerah,"0,06 M","0,02 M",25.00
2026,Provinsi Aceh,Kab. Aceh Tamiang,Dana Tunjangan Profesi Guru ASN Daerah,"93,58 M","24,14 M",25.80
2026,Provinsi Aceh,Kab. Aceh Tamiang,DANA DESA,"64,62 M","28,60 M",44.27
2026,Provinsi Aceh,Kab. Aceh Tamiang,Dana Desa,"64,62 M","28,60 M",44.27
2026,Provinsi Aceh,Kab. Aceh Tamiang,Dana Desa,"64,62 M","28,60 M",44.27
2026,Provinsi Aceh,Kab. Aceh Tamiang,TOTAL TKDD,"891,65 M","300,51 M",33.70
2026,Provinsi Aceh,Kab. Bener Meriah,TRANSFER KE DAERAH,"668,82 M","214,99 M",32.15
2026,Provinsi Aceh,Kab. Bener Meriah,Dana Bagi Hasil,"4,77 M","0,54 M",11.35
2026,Provinsi Aceh,Kab. Bener Meriah,Dana Bagi Hasil Perkebunan Sawit,"0,92 M","0,00 M",0.00
2026,Provinsi Aceh,Kab. Bener Meriah,DBH PBB Bagian Daerah untuk Kabupaten/Kota,"0,54 M","0,00 M",0.00
2026,Provinsi Aceh,Kab. Bener Meriah,DBH PPh Pasal 21,"1,13 M","0,00 M",0.00
2026,Provinsi Aceh,Kab. Bener Meriah,DBH PPh Pasal 25/29 OP,"0,02 M","0,00 M",0.00
2026,Provinsi Aceh,Kab. Bener Meriah,DBH SDA Gas Bumi 30%,"0,44 M","0,11 M",25.00
2026,Provinsi Aceh,Kab. Bener Meriah,DBH SDA Kehutanan - PSDH,"0,02 M","0,00 M",0.00
2026,Provinsi Aceh,Kab. Bener Meriah,DBH SDA Minerba - Iuran Tetap,"0,00 M","0,00 M",25.00
2026,Provinsi Aceh,Kab. Bener Meriah,DBH SDA Minerba - Royalti,"1,33 M","0,33 M",25.00
2026,Provinsi Aceh,Kab. Bener Meriah,DBH SDA Minyak Bumi 15%,"0,14 M","0,03 M",25.00
2026,Provinsi Aceh,Kab. Bener Meriah,DBH SDA Panas Bumi - Iuran Tetap,"0,01 M","0,01 M",100.00
2026,Provinsi Aceh,Kab. Bener Meriah,DBH SDA Perikanan,"0,24 M","0,06 M",25.00
2026,Provinsi Aceh,Kab. Bener Meriah,Dana Alokasi Umum,"517,57 M","171,13 M",33.06
2026,Provinsi Aceh,Kab. Bener Meriah,Dana Alokasi Umum,"507,15 M","169,05 M",33.33
2026,Provinsi Aceh,Kab. Bener Meriah,Dana Alokasi Umum Bidang Kesehatan,"6,38 M","1,28 M",20.00
2026,Provinsi Aceh,Kab. Bener Meriah,Dana Alokasi Umum Bidang Pendidikan,"4,04 M","0,81 M",20.00
2026,Provinsi Aceh,Kab. Bener Meriah,Dana Alokasi Khusus Fisik,"9,37 M","0,00 M",0.00
2026,Provinsi Aceh,Kab. Bener Meriah,Dana Alokasi Khusus Penugasan,"9,37 M","0,00 M",0.00
2026,Provinsi Aceh,Kab. Bener Meriah,Dana Alokasi Khusus Nonfisik,"137,11 M","43,32 M",31.59
2026,Provinsi Aceh,Kab. Bener Meriah,Dana Bantuan Operasional Keluarga Berencana,"3,14 M","1,57 M",50.00
2026,Provinsi Aceh,Kab. Bener Meriah,Dana Bantuan Operasional Kesehatan,"14,56 M","5,82 M",39.96
2026,Provinsi Aceh,Kab. Bener Meriah,Dana Bantuan Operasional Penyelenggaraan (BOP) Pendidikan Kesetaraan,"1,09 M","0,50 M",45.88
2026,Provinsi Aceh,Kab. Bener Meriah,Dana Bantuan Operasional Penyelenggaraan - Pendidikan Anak Usia Dini,"3,77 M","1,70 M",45.14
2026,Provinsi Aceh,Kab. Bener Meriah,Dana Bantuan Operasional Sekolah,"25,72 M","11,68 M",45.42
2026,Provinsi Aceh,Kab. Bener Meriah,Dana Bantuan Pengembangan Program (BPP) Perpustakaan Daerah,"0,40 M","0,20 M",50.00
2026,Provinsi Aceh,Kab. Bener Meriah,Dana Pelayanan Perlindungan Perempuan dan Anak,"0,51 M","0,25 M",50.00
2026,Provinsi Aceh,Kab. Bener Meriah,Dana Tambahan Penghasilan Guru ASN Daerah,"0,11 M","0,02 M",19.37
2026,Provinsi Aceh,Kab. Bener Meriah,Dana Tunjangan Khusus Guru ASN Daerah,"3,15 M","0,84 M",26.60
2026,Provinsi Aceh,Kab. Bener Meriah,Dana Tunjangan Profesi Guru ASN Daerah,"84,66 M","20,74 M",24.49
2026,Provinsi Aceh,Kab. Bener Meriah,DANA DESA,"64,26 M","29,11 M",45.30
2026,Provinsi Aceh,Kab. Bener Meriah,Dana Desa,"64,26 M","29,11 M",45.30
2026,Provinsi Aceh,Kab. Bener Meriah,Dana Desa,"64,26 M","29,11 M",45.30
2026,Provinsi Aceh,Kab. Bener Meriah,TOTAL TKDD,"733,08 M","244,11 M",33.30
2026,Provinsi Aceh,Kab. Pidie Jaya,TRANSFER KE DAERAH,"583,19 M","187,32 M",32.12
2026,Provinsi Aceh,Kab. Pidie Jaya,Dana Bagi Hasil,"4,46 M","0,46 M",10.29
2026,Provinsi Aceh,Kab. Pidie Jaya,Dana Bagi Hasil Perkebunan Sawit,"0,95 M","0,00 M",0.00
2026,Provinsi Aceh,Kab. Pidie Jaya,DBH PBB Bagian Daerah untuk Kabupaten/Kota,"0,49 M","0,00 M",0.00
2026,Provinsi Aceh,Kab. Pidie Jaya,DBH PPh Pasal 21,"1,19 M","0,00 M",0.00
2026,Provinsi Aceh,Kab. Pidie Jaya,DBH PPh Pasal 25/29 OP,"0,02 M","0,00 M",0.00
2026,Provinsi Aceh,Kab. Pidie Jaya,DBH SDA Gas Bumi 30%,"0,10 M","0,02 M",25.00
2026,Provinsi Aceh,Kab. Pidie Jaya,DBH SDA Kehutanan - PSDH,"0,00 M","0,00 M",100.00
2026,Provinsi Aceh,Kab. Pidie Jaya,DBH SDA Minerba - Iuran Tetap,"0,00 M","0,00 M",25.00
2026,Provinsi Aceh,Kab. Pidie Jaya,DBH SDA Minerba - Royalti,"1,38 M","0,35 M",25.00
2026,Provinsi Aceh,Kab. Pidie Jaya,DBH SDA Minyak Bumi 15%,"0,04 M","0,01 M",25.00
2026,Provinsi Aceh,Kab. Pidie Jaya,DBH SDA Panas Bumi - Iuran Tetap,"0,01 M","0,01 M",100.00
2026,Provinsi Aceh,Kab. Pidie Jaya,DBH SDA Perikanan,"0,29 M","0,07 M",25.00
2026,Provinsi Aceh,Kab. Pidie Jaya,Dana Alokasi Umum,"474,71 M","155,80 M",32.82
2026,Provinsi Aceh,Kab. Pidie Jaya,Dana Alokasi Umum,"456,43 M","152,14 M",33.33
2026,Provinsi Aceh,Kab. Pidie Jaya,Dana Alokasi Umum Bidang Kesehatan,"10,96 M","2,19 M",20.00
2026,Provinsi Aceh,Kab. Pidie Jaya,Dana Alokasi Umum Bidang Pendidikan,"7,31 M","1,46 M",20.00
2026,Provinsi Aceh,Kab. Pidie Jaya,Dana Alokasi Khusus Fisik,"14,49 M","0,00 M",0.00
2026,Provinsi Aceh,Kab. Pidie Jaya,Dana Alokasi Khusus Penugasan,"14,49 M","0,00 M",0.00
2026,Provinsi Aceh,Kab. Pidie Jaya,Dana Alokasi Khusus Nonfisik,"89,54 M","31,06 M",34.69
2026,Provinsi Aceh,Kab. Pidie Jaya,Dana Bantuan Operasioanal Penyelenggaraan (BOP) Museum dan Taman Budaya,"0,60 M","0,30 M",50.00
2026,Provinsi Aceh,Kab. Pidie Jaya,Dana Bantuan Operasional Keluarga Berencana,"3,02 M","1,51 M",50.00
2026,Provinsi Aceh,Kab. Pidie Jaya,Dana Bantuan Operasional Kesehatan,"13,88 M","5,31 M",38.26
2026,Provinsi Aceh,Kab. Pidie Jaya,Dana Bantuan Operasional Penyelenggaraan (BOP) Pendidikan Kesetaraan,"1,28 M","0,60 M",46.49
2026,Provinsi Aceh,Kab. Pidie Jaya,Dana Bantuan Operasional Penyelenggaraan - Pendidikan Anak Usia Dini,"2,67 M","1,26 M",47.42
2026,Provinsi Aceh,Kab. Pidie Jaya,Dana Bantuan Operasional Sekolah,"18,14 M","8,82 M",48.65
2026,Provinsi Aceh,Kab. Pidie Jaya,Dana Tambahan Penghasilan Guru ASN Daerah,"0,01 M","0,00 M",12.50
2026,Provinsi Aceh,Kab. Pidie Jaya,Dana Tunjangan Khusus Guru ASN Daerah,"1,47 M","0,40 M",27.30
2026,Provinsi Aceh,Kab. Pidie Jaya,Dana Tunjangan Profesi Guru ASN Daerah,"48,46 M","12,85 M",26.51
2026,Provinsi Aceh,Kab. Pidie Jaya,DANA DESA,"58,24 M","24,41 M",41.91
2026,Provinsi Aceh,Kab. Pidie Jaya,Dana Desa,"58,24 M","24,41 M",41.91
2026,Provinsi Aceh,Kab. Pidie Jaya,Dana Desa,"58,24 M","24,41 M",41.91
2026,Provinsi Aceh,Kab. Pidie Jaya,TOTAL TKDD,"641,43 M","211,72 M",33.01
2026,Provinsi Aceh,Kota Subulussalam,TRANSFER KE DAERAH,"449,32 M","176,71 M",39.33
2026,Provinsi Aceh,Kota Subulussalam,Dana Bagi Hasil,"13,58 M","5,60 M",41.24
2026,Provinsi Aceh,Kota Subulussalam,Dana Bagi Hasil Perkebunan Sawit,"1,57 M","0,00 M",0.00
2026,Provinsi Aceh,Kota Subulussalam,DBH Cukai Hasil Tembakau,"0,11 M","0,13 M",124.46
2026,Provinsi Aceh,Kota Subulussalam,DBH PBB Bagian Daerah untuk Kabupaten/Kota,"3,26 M","1,57 M",48.25
2026,Provinsi Aceh,Kota Subulussalam,DBH PPh Pasal 21,"3,88 M","2,15 M",55.43
2026,Provinsi Aceh,Kota Subulussalam,DBH PPh Pasal 25/29 OP,"0,13 M","0,01 M",10.00
2026,Provinsi Aceh,Kota Subulussalam,DBH SDA Gas Bumi 30%,"0,35 M","0,09 M",26.24
2026,Provinsi Aceh,Kota Subulussalam,DBH SDA Kehutanan - PSDH,"0,04 M","0,03 M",81.51
2026,Provinsi Aceh,Kota Subulussalam,DBH SDA Minerba - Iuran Tetap,"0,02 M","0,00 M",9.79
2026,Provinsi Aceh,Kota Subulussalam,DBH SDA Minerba - Royalti,"3,67 M","1,32 M",36.03
2026,Provinsi Aceh,Kota Subulussalam,DBH SDA Minyak Bumi 15%,"0,11 M","0,03 M",31.25
2026,Provinsi Aceh,Kota Subulussalam,DBH SDA Panas Bumi - Iuran Tetap,"0,01 M","0,01 M",66.82
2026,Provinsi Aceh,Kota Subulussalam,DBH SDA Perikanan,"0,43 M","0,24 M",55.75
2026,Provinsi Aceh,Kota Subulussalam,Dana Alokasi Umum,"358,67 M","146,09 M",40.73
2026,Provinsi Aceh,Kota Subulussalam,Dana Alokasi Umum,"346,95 M","143,75 M",41.43
2026,Provinsi Aceh,Kota Subulussalam,Dana Alokasi Umum Bidang Kesehatan,"5,60 M","1,12 M",20.00
2026,Provinsi Aceh,Kota Subulussalam,Dana Alokasi Umum Bidang Pendidikan,"6,12 M","1,22 M",20.00
2026,Provinsi Aceh,Kota Subulussalam,Dana Alokasi Khusus Fisik,"6,86 M","0,00 M",0.00
2026,Provinsi Aceh,Kota Subulussalam,Dana Alokasi Khusus Penugasan,"6,86 M","0,00 M",0.00
2026,Provinsi Aceh,Kota Subulussalam,Dana Alokasi Khusus Nonfisik,"70,22 M","25,02 M",35.64
2026,Provinsi Aceh,Kota Subulussalam,Dana Bantuan Operasional Keluarga Berencana,"1,02 M","0,51 M",50.00
2026,Provinsi Aceh,Kota Subulussalam,Dana Bantuan Operasional Kesehatan,"10,03 M","4,05 M",40.32
2026,Provinsi Aceh,Kota Subulussalam,Dana Bantuan Operasional Penyelenggaraan (BOP) Pendidikan Kesetaraan,"0,89 M","0,40 M",44.94
2026,Provinsi Aceh,Kota Subulussalam,Dana Bantuan Operasional Penyelenggaraan - Pendidikan Anak Usia Dini,"3,07 M","1,35 M",44.03
2026,Provinsi Aceh,Kota Subulussalam,Dana Bantuan Operasional Sekolah,"18,44 M","8,93 M",48.45
2026,Provinsi Aceh,Kota Subulussalam,Dana Tambahan Penghasilan Guru ASN Daerah,"0,01 M","0,01 M",83.33
2026,Provinsi Aceh,Kota Subulussalam,Dana Tunjangan Khusus Guru ASN Daerah,"2,00 M","0,46 M",23.01
2026,Provinsi Aceh,Kota Subulussalam,Dana Tunjangan Profesi Guru ASN Daerah,"34,76 M","9,31 M",26.80
2026,Provinsi Aceh,Kota Subulussalam,DANA DESA,"25,09 M","3,66 M",14.59
2026,Provinsi Aceh,Kota Subulussalam,Dana Desa,"25,09 M","3,66 M",14.59
2026,Provinsi Aceh,Kota Subulussalam,Dana Desa,"25,09 M","3,66 M",14.59
2026,Provinsi Aceh,Kota Subulussalam,TOTAL TKDD,"474,42 M","180,38 M",38.02
2026,Provinsi Aceh,Provinsi Aceh,TRANSFER KE DAERAH,"7.863,91 M","4.358,50 M",55.42
2026,Provinsi Aceh,Provinsi Aceh,Dana Bagi Hasil,"304,78 M","71,25 M",23.38
2026,Provinsi Aceh,Provinsi Aceh,Dana Bagi Hasil Perkebunan Sawit,"8,06 M","0,00 M",0.00
